,index,benchmark,label,runtime,runtime_label,error,error_label,runtime_pred,error_pred,runtime_score,error_score
1144,1144,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1145,1145,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5571150779724121,0.6966650485992432
1146,1146,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1147,1147,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5644098520278931,0.7076277136802673
1148,1148,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1149,1149,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5817198753356934,0.7022882103919983
1150,1150,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1151,1151,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5689831376075745,0.7171041369438171
1152,1152,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1153,1153,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.569230854511261,0.7135723233222961
1154,1154,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1155,1155,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5712652206420898,0.6980787515640259
1156,1156,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1157,1157,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5749338269233704,0.712989866733551
1158,1158,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1159,1159,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5728777647018433,0.7123570442199707
1160,1160,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1161,1161,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1162,1162,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1163,1163,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5665177702903748,0.7401687502861023
1164,1164,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1165,1165,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5628710389137268,0.762438952922821
1166,1166,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1167,1167,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5662882328033447,0.7621015310287476
1168,1168,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1169,1169,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5515004396438599,0.7640126347541809
1170,1170,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1171,1171,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.560986340045929,0.6991173028945923
1172,1172,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1173,1173,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5151046514511108,0.7669861912727356
1174,1174,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1175,1175,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.530921459197998,0.7667386531829834
1176,1176,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1177,1177,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1178,1178,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1179,1179,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1180,1180,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1181,1181,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5245904326438904,0.7591629028320312
1182,1182,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1183,1183,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5372921228408813,0.7533137202262878
1184,1184,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1185,1185,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5622348785400391,0.7208922505378723
1186,1186,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1187,1187,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5618323683738708,0.7510597109794617
1188,1188,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1189,1189,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1190,1190,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1191,1191,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1192,1192,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1193,1193,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5719606876373291,0.6951568722724915
1194,1194,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1195,1195,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.549702525138855,0.6520599722862244
1196,1196,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1197,1197,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5650169849395752,0.7053458094596863
1198,1198,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1199,1199,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5856146812438965,0.767078161239624
1200,1200,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1201,1201,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5781437754631042,0.7319229245185852
1202,1202,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1203,1203,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5807875394821167,0.766819417476654
1204,1204,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1205,1205,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5804321765899658,0.7614149451255798
1206,1206,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1207,1207,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5767116546630859,0.7482742071151733
1208,1208,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1209,1209,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5808026790618896,0.7667968273162842
1210,1210,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1211,1211,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5804324150085449,0.7613973617553711
1212,1212,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1213,1213,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5807799696922302,0.7560665011405945
1214,1214,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1215,1215,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5694141983985901,0.7517956495285034
1216,1216,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1217,1217,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5809362530708313,0.7589053511619568
1218,1218,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1219,1219,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5811955332756042,0.7573877573013306
1220,1220,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1221,1221,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5815494060516357,0.7682926654815674
1222,1222,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1223,1223,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5737762451171875,0.7536137700080872
1224,1224,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1225,1225,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5807760953903198,0.7562978267669678
1226,1226,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1227,1227,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5811285972595215,0.7678344249725342
1228,1228,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1229,1229,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5770894885063171,0.7510666251182556
1230,1230,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1231,1231,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5807725191116333,0.7564746737480164
1232,1232,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1233,1233,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5811266899108887,0.7679116129875183
1234,1234,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1235,1235,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.565068781375885,0.7357786893844604
1236,1236,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1237,1237,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5618952512741089,0.7329002022743225
1238,1238,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1239,1239,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5626965165138245,0.746982216835022
1240,1240,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1241,1241,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.562400758266449,0.7496327757835388
1242,1242,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1243,1243,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4880169928073883,0.7714986205101013
1244,1244,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1245,1245,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5716478824615479,0.7322438359260559
1246,1246,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1247,1247,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5665198564529419,0.757686972618103
1248,1248,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1249,1249,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5288487076759338,0.8043836355209351
1250,1250,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1251,1251,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5126857161521912,0.824647843837738
1252,1252,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1253,1253,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5687147974967957,0.7602370381355286
1254,1254,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1255,1255,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1256,1256,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1257,1257,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1258,1258,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1259,1259,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1260,1260,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1261,1261,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5666212439537048,0.7591259479522705
1262,1262,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1263,1263,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.290774941444397,0.7393327355384827
1264,1264,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1265,1265,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4914303421974182,0.756644606590271
1266,1266,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1267,1267,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.3208696246147156,0.7474146485328674
1268,1268,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1269,1269,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4514179527759552,0.7619319558143616
1270,1270,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1271,1271,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4663486182689667,0.7632153034210205
1272,1272,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1273,1273,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1274,1274,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1275,1275,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5662788152694702,0.7467572689056396
1276,1276,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1277,1277,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5698869228363037,0.7369159460067749
1278,1278,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1279,1279,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5674540400505066,0.7537438869476318
1280,1280,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1281,1281,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5527247786521912,0.7361745834350586
1282,1282,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1283,1283,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5636181831359863,0.7529425024986267
1284,1284,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1285,1285,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.567624032497406,0.7284910678863525
1286,1286,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1287,1287,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5817245841026306,0.7373819947242737
1288,1288,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1289,1289,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5685049891471863,0.7382028102874756
1290,1290,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1291,1291,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5667080283164978,0.7347192764282227
1292,1292,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1293,1293,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5613024234771729,0.6766865253448486
1294,1294,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1295,1295,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5644106864929199,0.6559515595436096
1296,1296,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1297,1297,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.555010199546814,0.7351782917976379
1298,1298,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1299,1299,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.556790292263031,0.7376905083656311
1300,1300,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1301,1301,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5651957392692566,0.7210615873336792
1302,1302,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1303,1303,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5570067763328552,0.7377457022666931
1304,1304,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1305,1305,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5660178661346436,0.7434127926826477
1306,1306,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1307,1307,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5707442164421082,0.7441998720169067
1308,1308,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1309,1309,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5660805106163025,0.7074335217475891
1310,1310,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1311,1311,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5591840147972107,0.7353928089141846
1312,1312,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1313,1313,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5633580684661865,0.7353043556213379
1314,1314,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1315,1315,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5555682182312012,0.6920395493507385
1316,1316,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1317,1317,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5703686475753784,0.6915585398674011
1318,1318,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1319,1319,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5592470169067383,0.6804856657981873
1320,1320,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1321,1321,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5739995837211609,0.7148003578186035
1322,1322,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1323,1323,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5750022530555725,0.7053627371788025
1324,1324,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1325,1325,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5723474621772766,0.7129148244857788
1326,1326,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1327,1327,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5649656653404236,0.7209816575050354
1328,1328,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1329,1329,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5598893761634827,0.7197572588920593
1330,1330,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1331,1331,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5837686061859131,0.6954476833343506
1332,1332,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1333,1333,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5802232623100281,0.7331370711326599
1334,1334,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1335,1335,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5784462094306946,0.7384916543960571
1336,1336,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1337,1337,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5873587131500244,0.7483518123626709
1338,1338,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1339,1339,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.580675482749939,0.7032111883163452
1340,1340,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1341,1341,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5554924607276917,0.7392868995666504
1342,1342,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1343,1343,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5593855977058411,0.7413644790649414
1344,1344,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1345,1345,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.575086772441864,0.7562235593795776
1346,1346,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1347,1347,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.49397963285446167,0.757423460483551
1348,1348,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1349,1349,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.567557692527771,0.7559784650802612
1350,1350,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1351,1351,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5695438981056213,0.7377497553825378
1352,1352,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1353,1353,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4685300588607788,0.7577598094940186
1354,1354,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1355,1355,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5239356160163879,0.7531469464302063
1356,1356,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1357,1357,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5753379464149475,0.7521914839744568
1358,1358,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1359,1359,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5731040239334106,0.7439713478088379
1360,1360,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1361,1361,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5796141028404236,0.7030685544013977
1362,1362,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1363,1363,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5771106481552124,0.7285498380661011
1364,1364,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1365,1365,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5765188932418823,0.7248998880386353
1366,1366,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1367,1367,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5842989087104797,0.7233310341835022
1368,1368,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1369,1369,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5893164277076721,0.7129970788955688
1370,1370,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1371,1371,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5902515649795532,0.7207857966423035
1372,1372,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1373,1373,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5877122282981873,0.7134729027748108
1374,1374,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1375,1375,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5913952589035034,0.712870717048645
1376,1376,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1377,1377,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5895655155181885,0.7136967778205872
1378,1378,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1379,1379,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5921723246574402,0.7137513756752014
1380,1380,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1381,1381,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5921721458435059,0.7137516736984253
1382,1382,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1383,1383,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5845871567726135,0.7022653818130493
1384,1384,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1385,1385,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5924187898635864,0.71492999792099
1386,1386,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1387,1387,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5924932360649109,0.7138435244560242
1388,1388,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1389,1389,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5902515053749084,0.7207857370376587
1390,1390,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1391,1391,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5937012434005737,0.7138951420783997
1392,1392,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1393,1393,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5813124179840088,0.7295768857002258
1394,1394,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1395,1395,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5678240060806274,0.7055455446243286
1396,1396,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1397,1397,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5768656134605408,0.7155324220657349
1398,1398,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1399,1399,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5685716867446899,0.7199467420578003
1400,1400,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1401,1401,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5319203734397888,0.7007192969322205
1402,1402,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1403,1403,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5532637238502502,0.7119278907775879
1404,1404,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1405,1405,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5443567037582397,0.6918508410453796
1406,1406,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1407,1407,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5506842732429504,0.7128178477287292
1408,1408,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1409,1409,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5712223649024963,0.7201325297355652
1410,1410,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1411,1411,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5559020042419434,0.7137882709503174
1412,1412,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1413,1413,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5740258097648621,0.7155036926269531
1414,1414,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1415,1415,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5778796672821045,0.7307443618774414
1416,1416,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1417,1417,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5820300579071045,0.7152263522148132
1418,1418,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
